,id,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
954,1008,"3103 Brightwood Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",255000,4,4,3165,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.19834468699997, 'y': 26.293290358000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
955,1009,"2313 Vancouver Ave Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",399000,3,3,2300,Edinburg,78501,TX,26.2791879820423,-98.1832093269824,"{'x': -98.23545999999999, 'y': 26.20532000000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
956,1010,"3401 Monserat Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",539000,4,6,4792,Edinburg,78539,TX,26.2950542735336,-98.2041922906124,"{'x': -98.20270061399998, 'y': 26.295283936000033, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
957,1011,"1306 S 13th Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",170000,3,3,3031,Edinburg,78539,TX,26.2893113085739,-98.1621178960636,"{'x': -98.16224785699995, 'y': 26.289114978000043, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
958,1012,"4501 N Kenyon Rd Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",389900,4,3,3914,Edinburg,78542,TX,26.3445011712471,-98.1129461742311,"{'x': -98.11311861499996, 'y': 26.343209168000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
959,1013,"1308 Hickory St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",135000,3,2,1469,Edinburg,78541,TX,26.3485529402399,-98.1687761099173,"{'x': -98.16875184799994, 'y': 26.348789725000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
960,1014,"1407 Strawberry Hill St Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",235000,4,3,1904,Edinburg,78501,TX,26.4480818174924,-98.2842329529608,"{'x': -95.19319470399995, 'y': 29.69000705900004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
961,1015,"3002 Brenda Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",98500,4,2,1218,Edinburg,78541,TX,26.3330993537325,-98.1651305779619,"{'x': -98.16531851799999, 'y': 26.333125366000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
962,1016,"2304 Vancouver Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",259000,3,3,2209,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.17960999999997, 'y': 26.297700000000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
963,1017,"6615 Haddonfield St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",192500,4,2,2073,Edinburg,78542,TX,26.3709997462605,-98.127645704941,"{'x': -98.12791154799999, 'y': 26.368082601000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
964,1018,"506 Ric Mar St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",135000,3,3,1843,Edinburg,78541,TX,26.3996199534286,-98.1442668600363,"{'x': -98.14534531599998, 'y': 26.39984172900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
965,1019,"21003 Monte Cristo Rd Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",220000,5,4,2699,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.08443497699994, 'y': 26.326892007000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
966,1020,"2508 Vancouver Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",305000,4,3,2288,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.17960999999997, 'y': 26.297700000000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
967,1021,"1914 Majella St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",239500,4,4,2552,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.13682676399998, 'y': 26.33798646200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
968,1022,"2922 Maria Luiza Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",215000,3,2,2004,Edinburg,78539,TX,26.2781363801192,-98.1880901245202,"{'x': -98.18832987899998, 'y': 26.277100785000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
969,1023,"3314 Monroe Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",329999,4,4,2844,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18823991899995, 'y': 26.272517836000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
970,1024,"2224 Llano Grande Ln Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",179900,4,3,2436,Edinburg,78542,TX,26.2613461618847,-98.1449485326201,"{'x': -98.14605384799995, 'y': 26.261549718000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
971,1025,"4102 Pedernal St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",169900,3,3,1576,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.15121894499998, 'y': 26.25977524800004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
972,1026,"1301 S 16th Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",170000,4,2,2256,Edinburg,78539,TX,26.2889121465121,-98.1590113160939,"{'x': -98.15896156999997, 'y': 26.28887343400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
973,1027,"3318 Granada St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",310000,3,3,2184,Edinburg,78542,TX,26.2680548492088,-98.1523969438807,"{'x': -98.15251825499996, 'y': 26.267958346000057, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
974,1028,"1015 E Peter St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",90000,2,2,1178,Edinburg,78541,TX,26.3040637554062,-98.1516416062501,"{'x': -98.15107601699998, 'y': 26.303924293000023, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
975,1029,"2308 Colvin Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",294000,4,3,2415,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.17960999999997, 'y': 26.297700000000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
976,1030,"2201 Alloy Drive Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",285000,4,4,2602,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.14269196499998, 'y': 26.27737016100008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
977,1031,"1907 Woods Dr W Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",188000,3,3,2069,Edinburg,78542,TX,26.280261406456,-98.1384221284205,"{'x': -98.13841746699995, 'y': 26.27965235100004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
978,1032,"1813 Black Stone St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",214900,3,2,2137,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.14830409999996, 'y': 26.269057235000048, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
979,1033,"1902 Anacua Cir Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",218000,4,4,2170,Edinburg,78539,TX,26.2837097912006,-98.1870834586134,"{'x': -98.18615944799996, 'y': 26.285577643000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
980,1034,"3303 Ginger Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",219000,4,2,2240,Edinburg,78539,TX,26.3018654260171,-98.2001000213222,"{'x': -98.20014401699996, 'y': 26.301608286000032, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
981,1035,"Lot 26 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",153095,3,2,1395,Edinburg,78501,TX,26.315584100867,-98.1637136872035,"{'x': -98.16080999999997, 'y': 26.301180000000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
982,1036,"2608 Wolverine St Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",242000,4,3,2000,Edinburg,78501,TX,26.4519957109194,-98.0843110434917,"{'x': -98.23545999999999, 'y': 26.20532000000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
983,1037,"709 S 23rd Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",129000,3,2,1523,Edinburg,78539,TX,26.2933366234573,-98.1495748507215,"{'x': -98.14964146799997, 'y': 26.292708995000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
984,1038,"3226 W Roadrunner Dr Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",114807,3,2,1659,Edinburg,78541,TX,26.322559167451,-98.1976877745126,"{'x': -98.19686228999996, 'y': 26.32246472500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
985,1039,"21025 Buck Fawn Dr Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",319000,5,4,0,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.11494327199995, 'y': 26.522053690000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
986,1040,"905 W Smith St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",69900,2,1,800,Edinburg,78541,TX,26.3126327812373,-98.1695497554334,"{'x': -98.16988495799995, 'y': 26.312650249000058, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
987,1041,"1426 Bianca Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",279000,4,4,2864,Edinburg,78539,TX,26.2694950827829,-98.1825381493886,"{'x': -98.18259895199998, 'y': 26.269521475000033, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
988,1042,"920 Imelda Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",95000,4,2,1218,Edinburg,78541,TX,26.3316971465299,-98.1675673590131,"{'x': -98.16754265799995, 'y': 26.33181976900005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
989,1043,"5707 Premiere Ln Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",315000,4,3,3119,Edinburg,78542,TX,26.2911295911519,-98.1003741429209,"{'x': -98.10028617699999, 'y': 26.291047263000053, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
990,1044,"1712 Faccio St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",217000,4,3,2490,Edinburg,78542,TX,26.3396375825774,-98.1385058738027,"{'x': -98.13944009199997, 'y': 26.339176929000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
991,1045,"3517 Featherie St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",184900,3,3,1619,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.13143712599998, 'y': 26.272159249000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
992,1046,"707 Drennan St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",185000,3,2,1961,Edinburg,78541,TX,26.3146507660644,-98.2136708911365,"{'x': -98.21349910299995, 'y': 26.31526313100005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
993,1047,"3201 La Puerta Ave Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",225315,4,3,2473,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.23530620899999, 'y': 26.330581751000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
994,1048,"5005 Juno Ct Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",329000,4,4,2814,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18538800899995, 'y': 26.25571715700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
995,1049,"4305 Calma St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",199900,3,3,2000,Edinburg,78541,TX,26.3309314145443,-98.2478767269868,"{'x': -98.25008192299998, 'y': 26.33114105900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
996,1050,"4908 Nevis Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",259000,4,4,2127,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18341104999996, 'y': 26.255976133000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
997,1051,"1109 July Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",339000,4,5,2823,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18239358099999, 'y': 26.258373525000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
998,1052,"1815 Ector Dr Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",198000,3,3,2222,Edinburg,78542,TX,26.2800085556205,-98.1376036416141,"{'x': -98.13734266399996, 'y': 26.279999528000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
999,1053,"24206 Jackpot Blvd Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",75000,3,1,1080,Edinburg,78542,TX,26.3722744151532,-98.067917559978,"{'x': -98.06781038199995, 'y': 26.373142624000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1000,1054,"2920 Brenda Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",107900,4,2,1218,Edinburg,78541,TX,26.3328276944611,-98.1651774118199,"{'x': -98.16536899199997, 'y': 26.332855366000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1001,1055,"2410 Colvin Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",294000,4,4,2485,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.17960999999997, 'y': 26.297700000000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1002,1056,"5509 San Roman Dr Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",192000,3,2,1818,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.09257025499994, 'y': 26.238131913000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1003,1057,"221 E Baker Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",99900,2,2,1225,Edinburg,78539,TX,26.2887472854818,-98.1632047806225,"{'x': -98.16263834499995, 'y': 26.288626263000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1004,1058,"3523 Prestwick St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",158000,3,3,1665,Edinburg,78542,TX,26.2714731945742,-98.1311137830118,"{'x': -98.13142787499999, 'y': 26.271457249000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1005,1059,"1804 Wilcox Dr Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",129000,3,2,1089,Edinburg,78542,TX,26.2725583796793,-98.1486167125889,"{'x': -98.14856197799998, 'y': 26.27274061600008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1006,1060,"Lot 20 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",201487,3,3,2141,Edinburg,78501,TX,26.315584100867,-98.1637136872035,"{'x': -98.16080999999997, 'y': 26.301180000000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1007,1061,"6503 N Doolittle Rd Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",140000,4,3,2420,Edinburg,78542,TX,26.3651360370998,-98.1175288796142,"{'x': -98.11746057799996, 'y': 26.365174292000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1008,1062,"15403 N Depot Rd Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",189000,4,3,1994,Edinburg,78541,TX,26.3434058796088,-98.2203528144382,"{'x': -98.22023904399998, 'y': 26.34377440800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1009,1063,"1014 Hill Country Rd Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",297499,4,3,2746,Edinburg,78539,TX,26.2946092603951,-98.1834750642297,"{'x': -98.18357924499998, 'y': 26.294352339000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1010,1064,"415 E Mcintyre St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",195000,4,4,2600,Edinburg,78541,TX,26.3021658207203,-98.1582127408259,"{'x': -98.15825784899994, 'y': 26.301895227000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1011,1065,"38263 Mile 16 Rd Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",250000,3,2,1500,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.41029715699995, 'y': 26.460344191000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1012,1066,"314 Santa Fe St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",139900,3,2,1697,Edinburg,78541,TX,26.3105537786788,-98.2079755956201,"{'x': -98.20824837199996, 'y': 26.310591011000042, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1013,1067,"1624 Saint Claire Ave Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501 Edinburg, TX 78501",245500,4,3,1915,Edinburg,78501,TX,26.2791879820423,-98.1832093269824,"{'x': -106.27872420399996, 'y': 31.742604396000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1014,1068,"910 N Columbia Dr Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",158000,3,2,1596,Edinburg,78541,TX,26.3150924251163,-98.1992932824641,"{'x': -98.19947133899996, 'y': 26.315116869000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1015,1069,"1305 July Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",259000,3,2,1995,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18431223399995, 'y': 26.258627655000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1016,1070,"3520 Horizon Trl Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",545000,4,4,3845,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.16989461599997, 'y': 26.445047678000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1017,1071,"2511 Churchill Ave Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",475000,4,4,3280,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.19748689999994, 'y': 26.25999628900007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1018,1072,"907 S Veterans Blvd Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",129000,3,2,1318,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.15617810299995, 'y': 26.29216824100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1019,1073,"3107 Manchester Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",248000,3,2,2186,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.20034265999999, 'y': 26.28570196000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1020,1074,"17108 Wagon Trl Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",695000,4,4,3111,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.15634132599996, 'y': 26.44851924200003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1021,1075,"1431 W Rogers Rd Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",440000,4,4,4408,Edinburg,78541,TX,26.3322693716066,-98.1729312808871,"{'x': -98.17156470599997, 'y': 26.332013247000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1022,1076,"24950 Laguna Seca Rd N Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",529900,4,3,2851,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.17616851599996, 'y': 26.51629130200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1023,1077,"1715 Chandler Cir Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",160000,3,2,1696,Edinburg,78542,TX,26.2822183873366,-98.1441359616423,"{'x': -98.14393175899994, 'y': 26.282378537000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1024,1078,"3302 Los Lagos Dr Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",429000,4,5,4045,Edinburg,78542,TX,26.2785906781738,-98.1317138363921,"{'x': -98.13198377899994, 'y': 26.27861007200005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1025,1079,"1124 W Cooper St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",94500,2,1,1036,Edinburg,78541,TX,26.310859832611,-98.172317388926,"{'x': -98.17290353599998, 'y': 26.310965649000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1026,1080,"1012 Bunker Ave Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",177900,3,2,2087,Edinburg,78542,TX,26.2884765958541,-98.1396517782704,"{'x': -98.13977935699995, 'y': 26.288170953000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1027,1081,"2308 Liverpool Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",245000,3,2,2074,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.19837073499997, 'y': 26.285556040000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1028,1082,"5014 Hudson St Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",334500,5,5,3457,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.11495567399999, 'y': 26.249120678000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1029,1083,"2601 Lake Shore Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",475000,6,5,4133,Edinburg,78539,TX,26.2839286977458,-98.2025615651654,"{'x': -98.20220460999997, 'y': 26.28361876200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1030,1084,"9110 Galactic Dr Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",95000,3,2,1224,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.18614999999994, 'y': 26.317900000000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1031,1085,"517 E Lovett St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",120000,4,2,1409,Edinburg,78541,TX,26.3058187654199,-98.1568681228738,"{'x': -98.15632645799997, 'y': 26.305689267000048, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1032,1086,"5137 E State Highway 107 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",969900,6,7,7401,Edinburg,78542,TX,26.2931475153277,-98.1097361783626,"{'x': -98.10735633499996, 'y': 26.292813882000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1033,1087,"2429 E Tin Ave Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542 Edinburg, TX 78542",225000,2,3,1906,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.14146340199994, 'y': 26.27759541300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1034,1088,"17012 N Hoehn Rd Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",294500,5,3,3999,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.21154601099994, 'y': 26.36329405600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1035,1089,"2402 Flipper Dr Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",205000,3,3,2008,Edinburg,78541,TX,26.3297666921608,-98.1783672900455,"{'x': -98.17846085799994, 'y': 26.32980232400007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1036,1090,"4300 Country St Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",230000,3,3,2332,Edinburg,78541,TX,26.3321863843519,-98.2500860577944,"{'x': -98.24832462599994, 'y': 26.331769318000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1037,1091,"4520 N Jackson Rd Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",199000,4,3,2572,Edinburg,78541,TX,26.3470122507675,-98.1831049268351,"{'x': -98.18059092099998, 'y': 26.35301742000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
1038,1092,"1105 July Dr Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539 Edinburg, TX 78539",289000,5,4,2681,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.18231406599995, 'y': 26.258363789000043, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
