,listID,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
916,970,510 Frio Dr,198000.0,3,2,1712,Edinburg,78539,TX,26.2757561180132,-98.1633116432554,"{'x': -98.1633116432554, 'y': 26.2757561180132, 'spatialReference': {'wkid': 4326}}"
917,971,8627 Quietud St,159000.0,3,2,1584,Edinburg,78501,TX,26.3825549802139,-98.1099159402152,"{'x': -98.1099159402152, 'y': 26.3825549802139, 'spatialReference': {'wkid': 4326}}"
918,972,1804 Faccio St,176500.0,3,2,1848,Edinburg,78542,TX,26.3394901263779,-98.1388956019784,"{'x': -98.1388956019784, 'y': 26.3394901263779, 'spatialReference': {'wkid': 4326}}"
919,973,3308 Gabbie Ln,155000.0,3,2,1350,Edinburg,78542,TX,26.3307541520481,-98.1249515557929,"{'x': -98.1249515557929, 'y': 26.3307541520481, 'spatialReference': {'wkid': 4326}}"
920,974,2823 Vera Ave,139000.0,3,2,1493,Edinburg,78539,TX,26.276655857601,-98.1749011911486,"{'x': -98.1749011911486, 'y': 26.276655857601, 'spatialReference': {'wkid': 4326}}"
921,975,3004 Cuarzo St,336000.0,4,4,3350,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
922,976,12900 Los Terrazos Blvd,239000.0,3,3,2829,Edinburg,78541,TX,26.3266582701059,-98.25686283288,"{'x': -98.25686283288, 'y': 26.3266582701059, 'spatialReference': {'wkid': 4326}}"
923,977,2704 Yosemite St,165987.0,3,2,1493,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
924,978,3530 Aquamarine Ln,210000.0,4,4,2081,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
925,979,1902 Swallow Ct,219999.0,3,3,1947,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
926,980,2702 Sequoia St,196000.0,3,3,2017,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
927,981,5502 Alquds Ave,525000.0,5,5,3807,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
928,982,2402 Penrose Ave,292000.0,4,3,2300,Edinburg,78501,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
929,983,3824 Lula St,235000.0,4,3,2151,Edinburg,78539,TX,26.295774665929,-98.2070762441066,"{'x': -98.2070762441066, 'y': 26.295774665929, 'spatialReference': {'wkid': 4326}}"
930,984,703 E Lovett St,124500.0,6,3,2375,Edinburg,78541,TX,26.3055264471557,-98.1548567806878,"{'x': -98.1548567806878, 'y': 26.3055264471557, 'spatialReference': {'wkid': 4326}}"
931,985,3012 Laurie Ln,648000.0,6,6,6970,Edinburg,78539,TX,26.2783213803238,-98.2057613691674,"{'x': -98.2057613691674, 'y': 26.2783213803238, 'spatialReference': {'wkid': 4326}}"
932,986,805 Palacios Dr,208250.0,3,2,2264,Edinburg,78539,TX,26.2753817170584,-98.1729327650504,"{'x': -98.1729327650504, 'y': 26.2753817170584, 'spatialReference': {'wkid': 4326}}"
933,987,12733 Westside Ln,135000.0,4,2,2728,Mission,78574,TX,26.3189295934074,-98.3700596965499,"{'x': -98.3700596965499, 'y': 26.3189295934074, 'spatialReference': {'wkid': 4326}}"
934,988,3409 Lancelot Ln,235000.0,4,3,2440,Edinburg,78539,TX,26.2993261261847,-98.2022534761268,"{'x': -98.2022534761268, 'y': 26.2993261261847, 'spatialReference': {'wkid': 4326}}"
935,989,1932 Katherine Ave,179000.0,4,3,2638,Edinburg,78539,TX,26.2698849520004,-98.1890926650973,"{'x': -98.1890926650973, 'y': 26.2698849520004, 'spatialReference': {'wkid': 4326}}"
936,990,4904 Fawn Cir,219000.0,4,2,1912,Edinburg,78539,TX,26.2591497247935,-98.1898040744464,"{'x': -98.1898040744464, 'y': 26.2591497247935, 'spatialReference': {'wkid': 4326}}"
937,991,4907 E State Highway 107,969900.0,6,7,7401,Edinburg,78542,TX,26.2959414071243,-98.1274557910337,"{'x': -98.1274557910337, 'y': 26.2959414071243, 'spatialReference': {'wkid': 4326}}"
938,992,23725 N Val Verde Rd,479000.0,5,5,4605,Edinburg,78542,TX,26.3636550498696,-98.0523072099421,"{'x': -98.0523072099421, 'y': 26.3636550498696, 'spatialReference': {'wkid': 4326}}"
939,993,3525 Rancho Del Rey,135000.0,3,2,1300,Edinburg,78501,TX,26.3193233383582,-98.1208617755121,"{'x': -98.1208617755121, 'y': 26.3193233383582, 'spatialReference': {'wkid': 4326}}"
940,994,16348 E Mile 19 Rd,45900.0,3,2,1420,Edinburg,78542,TX,26.3415108111614,-98.0748307780467,"{'x': -98.0748307780467, 'y': 26.3415108111614, 'spatialReference': {'wkid': 4326}}"
941,995,5505 San Diego,198500.0,3,2,2315,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
942,996,5007 Robin Ln,189000.0,4,2,1880,Edinburg,78542,TX,26.2483713424345,-98.1184745046173,"{'x': -98.1184745046173, 'y': 26.2483713424345, 'spatialReference': {'wkid': 4326}}"
943,997,3216 Salvador Ave,320000.0,4,4,4025,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
944,998,815 Pacific Ave,159000.0,4,3,2175,Edinburg,78539,TX,26.2976604868684,-98.1900595716208,"{'x': -98.1900595716208, 'y': 26.2976604868684, 'spatialReference': {'wkid': 4326}}"
945,999,15813 Las Canas Rd,119900.0,3,2,1399,Edinburg,78541,TX,26.3627689945577,-98.3229903899933,"{'x': -98.3229903899933, 'y': 26.3627689945577, 'spatialReference': {'wkid': 4326}}"
946,1000,2509 Vancouver Ave,330000.0,4,3,2400,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
947,1001,2411 Biltmore Ave,189900.0,3,3,2215,Edinburg,78539,TX,26.2807141822459,-98.1775063315593,"{'x': -98.1775063315593, 'y': 26.2807141822459, 'spatialReference': {'wkid': 4326}}"
948,1002,104 N 28th Ave,94900.0,2,2,1437,Edinburg,78542,TX,26.2987829174153,-98.1435064014313,"{'x': -98.1435064014313, 'y': 26.2987829174153, 'spatialReference': {'wkid': 4326}}"
949,1003,1811 Nora Dr,145000.0,3,3,1904,Edinburg,78539,TX,26.2733046259964,-98.1854484473521,"{'x': -98.1854484473521, 'y': 26.2733046259964, 'spatialReference': {'wkid': 4326}}"
950,1004,213 Glasscock,155000.0,3,3,1772,Edinburg,78541,TX,26.3322293440144,-98.1553588636713,"{'x': -98.1553588636713, 'y': 26.3322293440144, 'spatialReference': {'wkid': 4326}}"
951,1005,2531 Leslie St,205000.0,4,3,2017,Edinburg,78539,TX,26.2805880816197,-98.1854720933778,"{'x': -98.1854720933778, 'y': 26.2805880816197, 'spatialReference': {'wkid': 4326}}"
952,1006,3812 Monette St,154900.0,3,2,1716,Edinburg,78539,TX,26.2686946498743,-98.1908462212316,"{'x': -98.1908462212316, 'y': 26.2686946498743, 'spatialReference': {'wkid': 4326}}"
953,1007,2724 Gregg Dr,228000.0,4,4,2364,Edinburg,78542,TX,26.2733075104006,-98.1444344571197,"{'x': -98.1444344571197, 'y': 26.2733075104006, 'spatialReference': {'wkid': 4326}}"
954,1008,3103 Brightwood Ave,255000.0,4,4,3165,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
955,1009,2313 Vancouver Ave,399000.0,3,3,2300,Edinburg,78501,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
956,1010,3401 Monserat Dr,539000.0,4,6,4792,Edinburg,78539,TX,26.2950542735336,-98.2041922906124,"{'x': -98.2041922906124, 'y': 26.2950542735336, 'spatialReference': {'wkid': 4326}}"
957,1011,1306 S 13th Ave,170000.0,3,3,3031,Edinburg,78539,TX,26.2893113085739,-98.1621178960636,"{'x': -98.1621178960636, 'y': 26.2893113085739, 'spatialReference': {'wkid': 4326}}"
958,1012,4501 N Kenyon Rd,389900.0,4,3,3914,Edinburg,78542,TX,26.3445011712471,-98.1129461742311,"{'x': -98.1129461742311, 'y': 26.3445011712471, 'spatialReference': {'wkid': 4326}}"
959,1013,1308 Hickory St,135000.0,3,2,1469,Edinburg,78541,TX,26.3485529402399,-98.1687761099173,"{'x': -98.1687761099173, 'y': 26.3485529402399, 'spatialReference': {'wkid': 4326}}"
960,1014,1407 Strawberry Hill St,235000.0,4,3,1904,Edinburg,78501,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
961,1015,3002 Brenda,98500.0,4,2,1218,Edinburg,78541,TX,26.3330993537325,-98.1651305779619,"{'x': -98.1651305779619, 'y': 26.3330993537325, 'spatialReference': {'wkid': 4326}}"
962,1016,2304 Vancouver Ave,259000.0,3,3,2209,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
963,1017,6615 Haddonfield St,192500.0,4,2,2073,Edinburg,78542,TX,26.3709997462605,-98.127645704941,"{'x': -98.127645704941, 'y': 26.3709997462605, 'spatialReference': {'wkid': 4326}}"
964,1018,506 Ric Mar St,135000.0,3,3,1843,Edinburg,78541,TX,26.3996199534286,-98.1442668600363,"{'x': -98.1442668600363, 'y': 26.3996199534286, 'spatialReference': {'wkid': 4326}}"
965,1019,21003 Monte Cristo Rd,220000.0,5,4,2699,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
966,1020,2508 Vancouver Ave,305000.0,4,3,2288,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
967,1021,1914 Majella St,239500.0,4,4,2552,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
968,1022,2922 Maria Luiza Dr,215000.0,3,2,2004,Edinburg,78539,TX,26.2781363801192,-98.1880901245202,"{'x': -98.1880901245202, 'y': 26.2781363801192, 'spatialReference': {'wkid': 4326}}"
969,1023,3314 Monroe Ave,329999.0,4,4,2844,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
970,1024,2224 Llano Grande Ln,179900.0,4,3,2436,Edinburg,78542,TX,26.2613461618847,-98.1449485326201,"{'x': -98.1449485326201, 'y': 26.2613461618847, 'spatialReference': {'wkid': 4326}}"
971,1025,4102 Pedernal St,169900.0,3,3,1576,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
972,1026,1301 S 16th Ave,170000.0,4,2,2256,Edinburg,78539,TX,26.2889121465121,-98.1590113160939,"{'x': -98.1590113160939, 'y': 26.2889121465121, 'spatialReference': {'wkid': 4326}}"
973,1027,3318 Granada St,310000.0,3,3,2184,Edinburg,78542,TX,26.2680548492088,-98.1523969438807,"{'x': -98.1523969438807, 'y': 26.2680548492088, 'spatialReference': {'wkid': 4326}}"
974,1028,1015 E Peter St,90000.0,2,2,1178,Edinburg,78541,TX,26.3040637554062,-98.1516416062501,"{'x': -98.1516416062501, 'y': 26.3040637554062, 'spatialReference': {'wkid': 4326}}"
975,1029,2308 Colvin Ave,294000.0,4,3,2415,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
976,1030,2201 Alloy Drive,285000.0,4,4,2602,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
977,1031,1907 Woods Dr W,188000.0,3,3,2069,Edinburg,78542,TX,26.280261406456,-98.1384221284205,"{'x': -98.1384221284205, 'y': 26.280261406456, 'spatialReference': {'wkid': 4326}}"
978,1032,1813 Black Stone St,214900.0,3,2,2137,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
979,1033,1902 Anacua Cir,218000.0,4,4,2170,Edinburg,78539,TX,26.2837097912006,-98.1870834586134,"{'x': -98.1870834586134, 'y': 26.2837097912006, 'spatialReference': {'wkid': 4326}}"
980,1034,3303 Ginger Ave,219000.0,4,2,2240,Edinburg,78539,TX,26.3018654260171,-98.2001000213222,"{'x': -98.2001000213222, 'y': 26.3018654260171, 'spatialReference': {'wkid': 4326}}"
981,1035,Lot 26,153095.0,3,2,1395,Edinburg,78501,TX,26.315584100867,-98.1637136872035,"{'x': -98.1637136872035, 'y': 26.315584100867, 'spatialReference': {'wkid': 4326}}"
982,1036,2608 Wolverine St,242000.0,4,3,2000,Edinburg,78501,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
983,1037,709 S 23rd Ave,129000.0,3,2,1523,Edinburg,78539,TX,26.2933366234573,-98.1495748507215,"{'x': -98.1495748507215, 'y': 26.2933366234573, 'spatialReference': {'wkid': 4326}}"
984,1038,3226 W Roadrunner Dr,114807.0,3,2,1659,Edinburg,78541,TX,26.322559167451,-98.1976877745126,"{'x': -98.1976877745126, 'y': 26.322559167451, 'spatialReference': {'wkid': 4326}}"
985,1039,21025 Buck Fawn Dr,319000.0,5,4,0,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
986,1040,905 W Smith St,69900.0,2,1,800,Edinburg,78541,TX,26.3126327812373,-98.1695497554334,"{'x': -98.1695497554334, 'y': 26.3126327812373, 'spatialReference': {'wkid': 4326}}"
987,1041,1426 Bianca,279000.0,4,4,2864,Edinburg,78539,TX,26.2694950827829,-98.1825381493886,"{'x': -98.1825381493886, 'y': 26.2694950827829, 'spatialReference': {'wkid': 4326}}"
988,1042,920 Imelda,95000.0,4,2,1218,Edinburg,78541,TX,26.3316971465299,-98.1675673590131,"{'x': -98.1675673590131, 'y': 26.3316971465299, 'spatialReference': {'wkid': 4326}}"
989,1043,5707 Premiere Ln,315000.0,4,3,3119,Edinburg,78542,TX,26.2911295911519,-98.1003741429209,"{'x': -98.1003741429209, 'y': 26.2911295911519, 'spatialReference': {'wkid': 4326}}"
990,1044,1712 Faccio St,217000.0,4,3,2490,Edinburg,78542,TX,26.3396375825774,-98.1385058738027,"{'x': -98.1385058738027, 'y': 26.3396375825774, 'spatialReference': {'wkid': 4326}}"
991,1045,3517 Featherie St,184900.0,3,3,1619,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
992,1046,707 Drennan St,185000.0,3,2,1961,Edinburg,78541,TX,26.3146507660644,-98.2136708911365,"{'x': -98.2136708911365, 'y': 26.3146507660644, 'spatialReference': {'wkid': 4326}}"
993,1047,3201 La Puerta Ave,225315.0,4,3,2473,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
994,1048,5005 Juno Ct,329000.0,4,4,2814,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
995,1049,4305 Calma St,199900.0,3,3,2000,Edinburg,78541,TX,26.3309314145443,-98.2478767269868,"{'x': -98.2478767269868, 'y': 26.3309314145443, 'spatialReference': {'wkid': 4326}}"
996,1050,4908 Nevis Dr,259000.0,4,4,2127,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
997,1051,1109 July Dr,339000.0,4,5,2823,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
998,1052,1815 Ector Dr,198000.0,3,3,2222,Edinburg,78542,TX,26.2800085556205,-98.1376036416141,"{'x': -98.1376036416141, 'y': 26.2800085556205, 'spatialReference': {'wkid': 4326}}"
999,1053,24206 Jackpot Blvd,75000.0,3,1,1080,Edinburg,78542,TX,26.3722744151532,-98.067917559978,"{'x': -98.067917559978, 'y': 26.3722744151532, 'spatialReference': {'wkid': 4326}}"
1000,1054,2920 Brenda,107900.0,4,2,1218,Edinburg,78541,TX,26.3328276944611,-98.1651774118199,"{'x': -98.1651774118199, 'y': 26.3328276944611, 'spatialReference': {'wkid': 4326}}"
1001,1055,2410 Colvin Ave,294000.0,4,4,2485,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1002,1056,5509 San Roman Dr,192000.0,3,2,1818,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1003,1057,221 E Baker Dr,99900.0,2,2,1225,Edinburg,78539,TX,26.2887472854818,-98.1632047806225,"{'x': -98.1632047806225, 'y': 26.2887472854818, 'spatialReference': {'wkid': 4326}}"
1004,1058,3523 Prestwick St,158000.0,3,3,1665,Edinburg,78542,TX,26.2714731945742,-98.1311137830118,"{'x': -98.1311137830118, 'y': 26.2714731945742, 'spatialReference': {'wkid': 4326}}"
1005,1059,1804 Wilcox Dr,129000.0,3,2,1089,Edinburg,78542,TX,26.2725583796793,-98.1486167125889,"{'x': -98.1486167125889, 'y': 26.2725583796793, 'spatialReference': {'wkid': 4326}}"
1006,1060,Lot 20,201487.0,3,3,2141,Edinburg,78501,TX,26.315584100867,-98.1637136872035,"{'x': -98.1637136872035, 'y': 26.315584100867, 'spatialReference': {'wkid': 4326}}"
1007,1061,6503 N Doolittle Rd,140000.0,4,3,2420,Edinburg,78542,TX,26.3651360370998,-98.1175288796142,"{'x': -98.1175288796142, 'y': 26.3651360370998, 'spatialReference': {'wkid': 4326}}"
1008,1062,15403 N Depot Rd,189000.0,4,3,1994,Edinburg,78541,TX,26.3434058796088,-98.2203528144382,"{'x': -98.2203528144382, 'y': 26.3434058796088, 'spatialReference': {'wkid': 4326}}"
1009,1063,1014 Hill Country Rd,297499.0,4,3,2746,Edinburg,78539,TX,26.2946092603951,-98.1834750642297,"{'x': -98.1834750642297, 'y': 26.2946092603951, 'spatialReference': {'wkid': 4326}}"
1010,1064,415 E Mcintyre St,195000.0,4,4,2600,Edinburg,78541,TX,26.3021658207203,-98.1582127408259,"{'x': -98.1582127408259, 'y': 26.3021658207203, 'spatialReference': {'wkid': 4326}}"
1011,1065,38263 Mile 16 Rd,250000.0,3,2,1500,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1012,1066,314 Santa Fe St,139900.0,3,2,1697,Edinburg,78541,TX,26.3105537786788,-98.2079755956201,"{'x': -98.2079755956201, 'y': 26.3105537786788, 'spatialReference': {'wkid': 4326}}"
1013,1067,1624 Saint Claire Ave,245500.0,4,3,1915,Edinburg,78501,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1014,1068,910 N Columbia Dr,158000.0,3,2,1596,Edinburg,78541,TX,26.3150924251163,-98.1992932824641,"{'x': -98.1992932824641, 'y': 26.3150924251163, 'spatialReference': {'wkid': 4326}}"
1015,1069,1305 July Dr,259000.0,3,2,1995,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1016,1070,3520 Horizon Trl,545000.0,4,4,3845,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1017,1071,2511 Churchill Ave,475000.0,4,4,3280,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1018,1072,907 S Veterans Blvd,129000.0,3,2,1318,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1019,1073,3107 Manchester Dr,248000.0,3,2,2186,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1020,1074,17108 Wagon Trl,695000.0,4,4,3111,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1021,1075,1431 W Rogers Rd,440000.0,4,4,4408,Edinburg,78541,TX,26.3322693716066,-98.1729312808871,"{'x': -98.1729312808871, 'y': 26.3322693716066, 'spatialReference': {'wkid': 4326}}"
1022,1076,24950 Laguna Seca Rd N,529900.0,4,3,2851,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1023,1077,1715 Chandler Cir,160000.0,3,2,1696,Edinburg,78542,TX,26.2822183873366,-98.1441359616423,"{'x': -98.1441359616423, 'y': 26.2822183873366, 'spatialReference': {'wkid': 4326}}"
1024,1078,3302 Los Lagos Dr,429000.0,4,5,4045,Edinburg,78542,TX,26.2785906781738,-98.1317138363921,"{'x': -98.1317138363921, 'y': 26.2785906781738, 'spatialReference': {'wkid': 4326}}"
1025,1079,1124 W Cooper St,94500.0,2,1,1036,Edinburg,78541,TX,26.310859832611,-98.172317388926,"{'x': -98.172317388926, 'y': 26.310859832611, 'spatialReference': {'wkid': 4326}}"
1026,1080,1012 Bunker Ave,177900.0,3,2,2087,Edinburg,78542,TX,26.2884765958541,-98.1396517782704,"{'x': -98.1396517782704, 'y': 26.2884765958541, 'spatialReference': {'wkid': 4326}}"
1027,1081,2308 Liverpool Dr,245000.0,3,2,2074,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1028,1082,5014 Hudson St,334500.0,5,5,3457,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1029,1083,2601 Lake Shore Dr,475000.0,6,5,4133,Edinburg,78539,TX,26.2839286977458,-98.2025615651654,"{'x': -98.2025615651654, 'y': 26.2839286977458, 'spatialReference': {'wkid': 4326}}"
1030,1084,9110 Galactic Dr,95000.0,3,2,1224,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1031,1085,517 E Lovett St,120000.0,4,2,1409,Edinburg,78541,TX,26.3058187654199,-98.1568681228738,"{'x': -98.1568681228738, 'y': 26.3058187654199, 'spatialReference': {'wkid': 4326}}"
1032,1086,5137 E State Highway 107,969900.0,6,7,7401,Edinburg,78542,TX,26.2931475153277,-98.1097361783626,"{'x': -98.1097361783626, 'y': 26.2931475153277, 'spatialReference': {'wkid': 4326}}"
1033,1087,2429 E Tin Ave,225000.0,2,3,1906,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1034,1088,17012 N Hoehn Rd,294500.0,5,3,3999,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1035,1089,2402 Flipper Dr,205000.0,3,3,2008,Edinburg,78541,TX,26.3297666921608,-98.1783672900455,"{'x': -98.1783672900455, 'y': 26.3297666921608, 'spatialReference': {'wkid': 4326}}"
1036,1090,4300 Country St,230000.0,3,3,2332,Edinburg,78541,TX,26.3321863843519,-98.2500860577944,"{'x': -98.2500860577944, 'y': 26.3321863843519, 'spatialReference': {'wkid': 4326}}"
1037,1091,4520 N Jackson Rd,199000.0,4,3,2572,Edinburg,78541,TX,26.3470122507675,-98.1831049268351,"{'x': -98.1831049268351, 'y': 26.3470122507675, 'spatialReference': {'wkid': 4326}}"
1038,1092,1105 July Dr,289000.0,5,4,2681,Edinburg,78539,TX,26.2791879820423,-98.1832093269824,"{'x': -98.1832093269824, 'y': 26.2791879820423, 'spatialReference': {'wkid': 4326}}"
1039,1093,5633 Nardo St,78000.0,2,1,960,Edinburg,78541,TX,26.3387950368171,-98.2023136302364,"{'x': -98.2023136302364, 'y': 26.3387950368171, 'spatialReference': {'wkid': 4326}}"
1040,1094,3436 Los Lagos Dr,198000.0,3,3,2479,Edinburg,78542,TX,26.277382143866,-98.1306119066905,"{'x': -98.1306119066905, 'y': 26.277382143866, 'spatialReference': {'wkid': 4326}}"
1041,1095,315 S 84th St,34299.0,3,1,884,Edinburg,78542,TX,26.2924992002717,-98.0725040069685,"{'x': -98.0725040069685, 'y': 26.2924992002717, 'spatialReference': {'wkid': 4326}}"
1042,1096,1613 Red River Ave,319000.0,4,4,2310,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1043,1097,3912 Revilla St,269000.0,4,3,3780,Edinburg,78542,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1044,1098,2912 Bobcat Ave,244900.0,4,3,1883,Edinburg,78501,TX,26.4519957109194,-98.0843110434917,"{'x': -98.0843110434917, 'y': 26.4519957109194, 'spatialReference': {'wkid': 4326}}"
1045,1099,1002 S 17th Ave,135000.0,4,2,1776,Edinburg,78539,TX,26.2913236493401,-98.1572982339572,"{'x': -98.1572982339572, 'y': 26.2913236493401, 'spatialReference': {'wkid': 4326}}"
1046,1100,2420 Moreno Dr,295000.0,4,3,2405,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
1047,1101,1234 Chris Cir,259000.0,4,4,3137,Edinburg,78539,TX,26.2863516682901,-98.1778364027129,"{'x': -98.1778364027129, 'y': 26.2863516682901, 'spatialReference': {'wkid': 4326}}"
1048,1102,3211 Neptune St,114900.0,4,2,1696,Edinburg,78542,TX,26.3479290225956,-98.1202151709641,"{'x': -98.1202151709641, 'y': 26.3479290225956, 'spatialReference': {'wkid': 4326}}"
